5055,com,image/out/81623a6424304f6974479182de514ecf5b8c391a.jpg,http://activities.aliexpress.com/baby_steps.php,209,187,143,190,385,v
5084,pl,image/out/030bcfe34256c49c634e211b431966c735d87baf.jpg,http://go.pol.bbelements.com/please/redirect/1234567/0/0/33/?param=175460/212077_0_http://www.filmweb.pl/showtimes,231,188,71,300,600,v
5096,com,image/out/08b898238fa378f27e8e6d411d2d4d3521dd502a.jpg,https://secure.feedingamerica.org/site/SPageServer/?pagename=FY14_Awareness_Campaign_Earn_Your_Wings,247,158,19,160,600,v
5109,br,image/out/3d6a937c7b7cd578c28f27548a56118d5ae2ed3b(.),http://adclick.g.doubleclick.net/aclk?sa=L&ai=BbLgx5B5eU8iuHsO08gX_44DQA6aH2asFAAAAEAEgjuiuITgAWK7Qp_C0AWCJ-8WE9BOyAQ53d3cudW9sLmNvbS5icroBCWdmcF9pbWFnZcgBCdoBFmh0dHA6Ly93d3cudW9sLmNvbS5ici-pAqbEwEDS450-wAIC4AIA6gIaLzg4MDQvdW9sL2hvbWUvMjAweDQ0Nl90b3D4AoLSH,94,144,51,200,446,v
5110,br,image/out/da9eddbcf9381da5e2bef034c3250de4922309bd.jpg,http://adclick.g.doubleclick.net/aclk?sa=L&ai=CzdRv5B5eU8euHsO08gX_44DQA-b416sFAAAQASCO6K4hYIn7xYT0E8gBCakCpsTAQNLjnT7gAgCoAwGqBHVP0HTYswaqGZmGW0tUjXsIN1FQZ9n75kxyPPcTDSgvNqFljuZHwUijCjbSy-X1K-Z2Z9buZ3S0uu-ut-_76rlrGrF3CxmS_ncpt7FG0vQs8ll-D-bV0YNIhL9mHoU_c,153,157,148,300,600,v
5130,tr,image/out/5e3b40ece9fde9817e95ce9aeb1f34cad72a6bb6.jpg,http://app.medyanetads.com/redir.a2?ciid=391015&tid=10003&lid=0&led=0&publisher=hurriyet&URL=http://app.medyanetads.com/shorty.a2?k=b1e28z,169,171,167,160,600,v
5139,net,image/out/6f81d2d8a617b8fda2e59d393ddd14f9bae30e11.jpg,http://180.148.142.153/clk.aspx?lg=-1&t=5&i=0&b=78493&s=46&r=0&c=1000000&p=112&n=0&l=http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=9751711&PluID=0&ord=[timestamp]&uc=32&uv=undefined&ud=1440x900&rd=0.0611011644359678&ui=UNKNOW-1,192,199,204,120,300,v
5156,vn,image/out/50a9ef2798e11da85438cd55e81d51c45e409fda.gif,http://c.logging.admicro.vn/_adc.html?adm_domain=http://dantri.com.vn/&adm_campaign=1048273&adm_aditem=270423&adm_zoneid=228&adm_channelid=-1&adm_rehttp=http://pico.vn/10-ngay-dai-ha-gia-chao-mung-ngay-le-304--15-ban-tin-1587.html&adm_random=0.762904602102,181,74,71,160,600,v
5171,ru,image/out/e2ef07cec5c8b06d21905c8501f94a85d16923af.gif,http://ad.adriver.ru/cgi-bin/click.cgi?sid=48250&ad=457836&bid=3261611&bt=52&bn=2&pz=4&xpid=BF5US-xc3ZWUq-DQsNM8-wk3fcxg&ref=http://www.gismeteo.ru/&custom=1=sun;2=15-20&rleurl=,161,174,140,240,400,v
5176,com,image/out/0d8d6ee478289688589e9feea6c34ab4942d7ac4(.),http://adclick.g.doubleclick.net/aclk?sa=L&ai=BNl3uPSJeU6WEEIm08gXvtIHoAuyak-oEAAAAEAEgjKS3HTgAWMTO6u67AWCJ-8WE9BOyAQplbHBhaXMuY29tugEJZ2ZwX2ltYWdlyAEJ2gESaHR0cDovL2VscGFpcy5jb20vqQKq_bTSZkO3PsACAuACAOoCIS83ODExNzQ4L2VscGFpc193ZWIvcG9ydGFkYS9OU1REM_gCgtIeg,198,181,155,120,180,v
5181,fr,image/out/3c2b23a7a0c7d4693c03eadf92c2d68e4d469abb.jpg,http://ww84.smartadserver.com/diff/84/3226251/go0.asp?3226251;17155;9004881596453642265;3025540998;S;10324880;clickvars=,111,97,75,300,600,v
5191,com,image/out/ad143a65aab6003ea9412412ca17c1e4a434edfd.jpg,http://srx.main.ebayrtm.com/clk?RtmClk&lid=1668203&m=440603&pg=2050601&aii=6521653402946366248&u=1H4sIAAAAAAAAAFP2zc9TcCwoUjCyUDAwsTKytDIxU/ANDlEwMjA04eXKzEyxNTM1MjQzNTYxMLI0MTM2MzMyseDlAgANjz1IOAAAAA==&i=-9999&g=a81913671450a620d7340e25fff99669&uf=0,211,208,213,160,600,v
5198,com,image/out/b50e6fc19ba673371f96982d9cb7e21be8484873.jpg,http://activities.aliexpress.com/knit.php,92,83,80,190,385,v
5204,com,image/out/f91ffa542e14cae7473d0d9d9e31dd584f0234a8.gif,http://www.networkadvertising.org/understanding-online-advertising,104,96,153,160,600,v
5214,br,image/out/cd2d1605d5b89d4a89a2452365c648154c0aa3c9.jpg,http://adclick.g.doubleclick.net/aclk?sa=L&ai=CmRyI0EBeU5X3BcXh8QWcjYDYDub416sFAAAQASCO6K4hYIn7xYT0E8gBCakCpsTAQNLjnT7gAgCoAwGqBHVP0KZImQyh1c8z3pgqjbPwwcvUn9DyKZUhKczMExNLFtzMhK05A6Z7DZeNfCnYhsz3aoBI2s1GAdlfSq7f8BkwzjiX00SwCQWcNEHyN0WhATJvdWLTAYzGG63lKUkWB,153,157,148,300,600,v
5222,tr,image/out/9edd58b80d70362205cb16adf21f9a13d4139275(.),http://googleads.g.doubleclick.net/aclk?sa=l&ai=CNlcCk0FeU-uGJIq28gWvz4CQCv_V9oMFj6rOlKcBgtDd8TQQASDcqPgdUKyyye8CYIn7xYT0E6ABybPF2gPIAQKpAri1RLUpAkU-4AIAqAMByAOdBKoEgwFP0AUeoVc8LI8W7Lu-6jibLMD-NqpKwmlScY0UsIL4sR3NEXkmIVyEp96HIegYrjzippUJ3AeDCb5NnmG7W2Ui7Xf,130,95,106,160,600,v
